Flora e Funga do Brasil ID,Família,Nome Científico,Categoria de Risco,Ano de Avaliação,Houve Reavaliação,Ficha de Avaliação
603212,Myrtaceae,Myrcia espiritosantensis B.S.Amorim,EN,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/603212
603252,Sapotaceae,Pouteria synsepala Popovkin & Faria,DD,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/603252
603261,Fabaceae,Moldenhawera longipedicellata C.V. Vivas & L.P. Queiroz,EN,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/603261
603203,Eriocaulaceae,"Paepalanthus velutiphyllus F.N.Costa, Andrino & Sano",EN,2016,Não,https://dados.cncflora.jbrj.gov.br/ficha/603203
603209,Myrtaceae,Myrcia congestiflora Caliari & V.C.Souza,VU,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/603209
603277,Rutaceae,Conchocarpus albiflorus (Bruniera & Groppo) Bruniera & Groppo,EN,2018,Sim,https://dados.cncflora.jbrj.gov.br/ficha/603277
603285,Cistaceae,Crocanthemum brasiliensis Spach,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/603285
603292,Rubiaceae,Alseis sertaneja L. Marinho & J.G. Jardim,EN,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/603292
603333,Calophyllaceae,Caraipa balbinensis F.N.Cabral,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603333
603338,Rubiaceae,"Carajasia cangae R.M.Salas, E.L.Cabral & Dessein",EN,2024,Não,https://dados.cncflora.jbrj.gov.br/ficha/603338
603375,Melastomataceae,Chaetogastra clinopodifolia DC.,LC,2022,Não,https://dados.cncflora.jbrj.gov.br/ficha/603375
603382,Melastomataceae,Chaetogastra hieracioides Schrank et Mart. ex. DC.,LC,2022,Não,https://dados.cncflora.jbrj.gov.br/ficha/603382
603420,Asteraceae,Maschalostachys mellosilvae Loeuille & Roque,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603420
603419,Asteraceae,Maschalostachys markgrafii (G.M. Barroso) Loeuille & Roque,EN,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/603419
603474,Myrtaceae,Eugenia gastropogena Faria & Proença,CR,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/603474
603475,Myrtaceae,Eugenia farneyi Faria & Proença,EN,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/603475
603493,Passifloraceae,Passiflora lorenziana Mezzonato & Bernacci,LC,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/603493
603542,Malvaceae,Pseudobombax petropolitanum A.Robyns,EN,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/603542
603633,Sapotaceae,Pouteria samborae Alves-Araújo & Mônico,DD,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/603633
603635,Malvaceae,Pavonia gerleniae Gonçalez & M. C. Duarte,CR,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603635
603637,Malvaceae,Pavonia macrobracteolata Gonçalez & M. C. Duarte,CR,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603637
603685,Asteraceae,Piptocarpha longipedunculata Volet,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603685
603687,Myrtaceae,Eugenia robustior Faria & Proença,DD,2021,Não,https://dados.cncflora.jbrj.gov.br/ficha/603687
603715,Myrtaceae,Myrcia skortzoviana (Mattos) E.Lucas & C.E.Wilson,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/603715
603691,Myrtaceae,Eugenia altissima Sobral & Faria,EN,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/603691
603730,Fabaceae,Inga retinocarpa Poncy,DD,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603730
603732,Fabaceae,"Amburana erythrosperma E.P.Seleme, C.H.Stirt. & V.F.Mansano",DD,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/603732
603734,Moraceae,Ficus vermifuga (Miq.) Miq.,LC,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/603734
603737,Melastomataceae,Meriania inflata Michelangeli & R. Goldenb.,CR,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/603737
603739,Malpighiaceae,Byrsonima minarum Francener & Mamede,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603739
603743,Calophyllaceae,Caraipa glabra F.N.Cabral,DD,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603743
603779,Chrysobalanaceae,Hirtella prancei Asprino & Amorim,EN,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/603779
603726,Erythroxylaceae,Erythroxylum umbu Costa-Lima,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603726
603791,Acanthaceae,Pachystachys dubiosa (Lindau) A.L.A.Côrtes,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/603791
603401,Euphorbiaceae,"Actinostemon roseliae L.Oliveira, A.L.Melo & M.F.Sales",EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603401
603819,Myrtaceae,Eugenia caatingicola K.Cout. & M.Ibrahim,EN,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/603819
603846,Melastomataceae,Miconia renatogoldenbergii Meirelles & Bacci,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603846
603848,Melastomataceae,Miconia rondoniensis Meirelles & R. Goldenb.,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603848
603871,Rubiaceae,"Rudgea agresteophila Zappi, J.G. Jardim & Bruniera",DD,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603871
603872,Rubiaceae,Rudgea hileiabaiana Zappi & Bruniera,EN,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/603872
603878,Fabaceae,Senegalia cearensis Terra & Garcia,VU,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/603878
603894,Bromeliaceae,Sincoraea humilis (L.B.Sm.) Louzada & Wand.,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/603894
603902,Rutaceae,Zanthoxylum unifoliolatum Groppo & Pirani,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603902
603911,Convolvulaceae,Distimake aturensis (Kunth) A.R. Simões & Staples,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/603911
603933,Malvaceae,Pseudobombax majus (A.Robyns) Carv.-Sobr.,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603933
603950,Bromeliaceae,"Stigmatodon apparicianus (E. Pereira & Reitz) Leme, G.K.Br. & Barfuss",DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/603950
603951,Bromeliaceae,"Stigmatodon belloi (Leme) Leme, G.K.Br. & Barfuss",DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/603951
603953,Bromeliaceae,"Stigmatodon brassicoides (Baker) Leme, G.K.Br. & Barfuss",EN,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/603953
603954,Bromeliaceae,"Stigmatodon costae (B.R.Silva & Leme) Leme, G.K.Br. & Barfuss",CR,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/603954
603955,Bromeliaceae,"Stigmatodon croceanus (Leme & G.K.Br.) Leme, G.K.Br. & Barfuss",DD,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/603955
603959,Bromeliaceae,"Stigmatodon gastinianus (Leme & G.K.Br.) Leme, G.K.Br. & Barfuss",DD,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/603959
603958,Bromeliaceae,"Stigmatodon funebris  (L.B.Sm.) Leme, G.K.Br. & Barfuss",EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/603958
603960,Bromeliaceae,"Stigmatodon goniorachis (Baker) Leme, G.K.Br. & Barfuss",EN,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/603960
603961,Bromeliaceae,"Stigmatodon harrylutheri (Leme & G.K.Br.) Leme, G.K.Br. & Barfuss",CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/603961
603964,Bromeliaceae,"Stigmatodon plurifolius (Leme) Leme, G.K.Br. & Barfuss",DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/603964
603967,Bromeliaceae,"Stigmatodon amadoi (Leme) Leme, G.K.Br. & Barfuss",CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/603967
603984,Rubiaceae,Rustia schunkeana Delprete,DD,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/603984
6040,Bromeliaceae,Cryptanthus sinuosus L.B.Sm.,EN,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/6040
604048,Moraceae,"Ficus latipedunculata Pedern., Romaniuc & Mansano",CR,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604048
604052,Rubiaceae,Palicourea apiculata (Müll.Arg.) C.MTaylor,DD,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604052
604054,Rubiaceae,Palicourea fissistipula (Müll.Arg.) C.M.Taylor,DD,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604054
604057,Rubiaceae,Palicourea forsteronioides (Müll.Arg.) C.M.Taylor,DD,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604057
604053,Rubiaceae,Palicourea brevicollis (Müll.Arg.) C.M.Taylor,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604053
604060,Rubiaceae,Palicourea minutiflora (Müll.Arg.) C.M.Taylor,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604060
604059,Rubiaceae,Palicourea mamillaris (Müll.Arg.) C.M.Taylor,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604059
604058,Rubiaceae,Palicourea malaneoides (Müll.Arg.) C.M.Taylor,DD,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604058
604069,Fabaceae,Mimosa neonitens (Benth.) L.M. Borges,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604069
604061,Rubiaceae,Palicourea obconica (Müll.Arg.) C.M.Taylor,DD,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604061
604169,Moraceae,Ficus diamantina A.F.P.Machado & L.P.Queiroz,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604169
604109,Cordiaceae,Cordia candida Vell.,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604109
604184,Melastomataceae,Pleroma fragae L.Kollmann & R.Goldenb.,CR,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/604184
604199,Apocynaceae,Aspidosperma brasiliense A.S.S.Pereira & A.C.D.Castello,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604199
604062,Rubiaceae,Palicourea octocuspis (Müll.Arg.) C.M.Taylor,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604062
604206,Annonaceae,Trigynaea flagelliflora Lobão,DD,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/604206
604228,Marantaceae,Goeppertia wiotiana (Jacob-Makoy ex É.Morren) Saka,DD,2011,Não,https://dados.cncflora.jbrj.gov.br/ficha/604228
604259,Simaroubaceae,Homalolepis bahiensis (Moric.) Devecchi & Pirani,LC,2021,Não,https://dados.cncflora.jbrj.gov.br/ficha/604259
604248,Cyperaceae,"Eleocharis pedrovianae C.S. Nunes, R. Trevis. & A. Gil",VU,2022,Não,https://dados.cncflora.jbrj.gov.br/ficha/604248
604261,Simaroubaceae,Homalolepis cavalcantei (W.W. Thomas) Devecchi & Pirani,EN,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/604261
604260,Simaroubaceae,Homalolepis cuneata (A.St.-Hil. & Tul.) Devecchi & Pirani,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604260
604263,Simaroubaceae,Homalolepis ferruginea (A.St.-Hil.) Devecchi & Pirani,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604263
604262,Simaroubaceae,Homalolepis docensis (Franceschin. & K.Yamam.) Devecchi & Pirani,CR,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/604262
604264,Simaroubaceae,Homalolepis floribunda (A.St.-Hil.) Devecchi & Pirani,CR,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/604264
604266,Simaroubaceae,Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani,EN,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/604266
604265,Simaroubaceae,Homalolepis glabra (Engl.) Devecchi & Pirani,VU,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/604265
604268,Simaroubaceae,Homalolepis maiana (Casar.) Devecchi & Pirani,CR,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/604268
604271,Simaroubaceae,Homalolepis suaveolens (A.St.-Hil.) Devecchi & Pirani,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/604271
604270,Simaroubaceae,Homalolepis salubris (Engl.) Devecchi & Pirani,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/604270
604272,Simaroubaceae,Homalolepis subcymosa (A.St.-Hil. & Tul.) Devecchi & Pirani,LC,2021,Não,https://dados.cncflora.jbrj.gov.br/ficha/604272
604276,Simaroubaceae,Homalolepis warmingiana (Engl.) Devecchi & Pirani,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/604276
604304,Urticaceae,Pourouma persecta (C.C. Berg & Heusden) Gaglioti & Romaniuc,DD,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604304
604310,Urticaceae,Coussapoa leprieurrii Benoist,DD,2023,Não,https://dados.cncflora.jbrj.gov.br/ficha/604310
604294,Melastomataceae,Leandra capilliflora (Naudin) Reginato,LC,2011,Não,https://dados.cncflora.jbrj.gov.br/ficha/604294
604353,Anacardiaceae,Astronium pumilum J.D.Mitch. & Daly,VU,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604353
604354,Calophyllaceae,Kielmeyera ferruginosa A.P.B.Santos & R.J.Trad,CR,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/604354
604356,Apocynaceae,Aspidosperma rizzoanum Scudeler & A.C.D.Castello,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604356
604374,Fabaceae,"Hymenaea cangaceira R.B.Pinto, Mansano & A.M.G.Azevedo",NT,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604374
604395,Solanaceae,Solanum falciforme Farruggia,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604395
604402,Vochysiaceae,"Qualea insignis G.H. Shimizu, D.J.P. Gonç., F. França & K. Yamam.",VU,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604402
604407,Solanaceae,Lycianthes rantonnetii (Carrière) Bitter,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/604407
604469,Bromeliaceae,Navia tenuifolia Barbosa-Silva & Forzza,LC,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/604469
604388,Fabaceae,Dinizia jueirana-facao G. P. Lewis & G. S. Siqueira,CR,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604388
604472,Bromeliaceae,Navia corrugata Barbosa-Silva & Martinelli,LC,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/604472
604470,Bromeliaceae,Navia eldorado Barbosa-Silva & Forzza,LC,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/604470
604474,Celastraceae,Monteverdia acanthophylla (Reissek) Biral,VU,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/604474
604475,Celastraceae,Monteverdia aquifolium (Mart.) Biral,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/604475
604477,Celastraceae,Monteverdia ardisiifolia (Reissek) Biral,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604477
604480,Celastraceae,Monteverdia basidentata (Reissek) Biral,DD,2022,Não,https://dados.cncflora.jbrj.gov.br/ficha/604480
604486,Celastraceae,Monteverdia brasiliensis (Mart.) Biral,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604486
6045,Bromeliaceae,Cryptanthus zonatus (Vis.) Vis.,VU,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/6045
604520,Celastraceae,Monteverdia cestrifolia (Reissek) Biral,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604520
604526,Celastraceae,Monteverdia communis (Reissek) Biral,VU,2021,Não,https://dados.cncflora.jbrj.gov.br/ficha/604526
604524,Celastraceae,Monteverdia chapadensis (R.M. Carvalho-Okano ex Biral & Groppo) Biral,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604524
604538,Celastraceae,Monteverdia dasyclada (Mart.) Biral,LC,2023,Não,https://dados.cncflora.jbrj.gov.br/ficha/604538
604540,Celastraceae,Monteverdia distichophylla (Mart. ex Reissek) Biral,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604540
604544,Euphorbiaceae,Manihot elongata P. Carvalho & M. Martins,LC,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/604544
604546,Celastraceae,Monteverdia ebenifolia (Reissek) Biral,LC,2021,Não,https://dados.cncflora.jbrj.gov.br/ficha/604546
604527,Celastraceae,Monteverdia comocladiiformis (Reissek) Biral,DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/604527
604555,Melastomataceae,Fritzschia edmundoi (Brade) M.J.R.Rocha & P.J.F.Guim.,EN,2014,Não,https://dados.cncflora.jbrj.gov.br/ficha/604555
604554,Celastraceae,Monteverdia erythroxyla (Reissek) Biral,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604554
604573,Rubiaceae,Eumachia boliviana (Standl.) Delprete & J.H. Kirkbr.,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604573
604189,Melastomataceae,Pleroma ursinum (Cham.) Triana,LC,2022,Não,https://dados.cncflora.jbrj.gov.br/ficha/604189
604594,Celastraceae,Monteverdia floribunda (Reissek) Biral,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/604594
604598,Rubiaceae,Eumachia inconspicua (C.M.Taylor) C.M.Taylor & Razafim.,LC,2021,Não,https://dados.cncflora.jbrj.gov.br/ficha/604598
604604,Celastraceae,Monteverdia glaucescens (Reissek) Biral,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604604
604626,Celastraceae,Monteverdia schumanniana (Loes.) Biral,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604626
604601,Rubiaceae,Eumachia podocephala (Müll. Arg.) Delprete,LC,2021,Não,https://dados.cncflora.jbrj.gov.br/ficha/604601
604629,Celastraceae,Monteverdia rupestris (Pirani & Carvalho-Okano) Biral,VU,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/604629
604670,Celastraceae,Monteverdia samydiformis (Reissek) Biral,CR,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604670
604679,Celastraceae,Monteverdia rigida (Mart.) Biral,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604679
6047,Bromeliaceae,Dyckia agudensis Irgang & Sobral,CR,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/6047
604707,Cunoniaceae,Lamanonia ulei (Engl.) L.B.Sm.,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604707
604671,Celastraceae,Monteverdia horrida (Reissek) Biral,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604671
604753,Melastomataceae,Miconia bradeana Baumgratz & R.Goldenb.,EN,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/604753
604755,Melastomataceae,Miconia forzzae R.Goldenb. & Hinoshita,DD,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604755
604772,Poaceae,"Paspalum cangarum C.O. Moura, P.L.Viana & R.C. Oliveira",EN,2022,Não,https://dados.cncflora.jbrj.gov.br/ficha/604772
604783,Fabaceae,Parasenegalia santosii (G.P. Lewis) Seigler & Ebinger,LC,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/604783
604858,Clusiaceae,Tovomita longirostrata L. Marinho,LC,2023,Não,https://dados.cncflora.jbrj.gov.br/ficha/604858
604866,Melastomataceae,Miconia goldenbergiana Caddah,NT,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/604866
604881,Convolvulaceae,Distimake repens (D.F. Austin & Staples) Petrongari & Sim.-Bianch.,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/604881
6049,Bromeliaceae,Dyckia bracteata (Wittm.) Mez,LC,2014,Não,https://dados.cncflora.jbrj.gov.br/ficha/6049
6048,Bromeliaceae,Dyckia argentea Mez,EN,2014,Não,https://dados.cncflora.jbrj.gov.br/ficha/6048
604557,Melastomataceae,Fritzschia lanceiflora (Mart. & Schrank ex DC.) M.J.R.Rocha & P.J.F.Guim.,LC,2022,Não,https://dados.cncflora.jbrj.gov.br/ficha/604557
6050,Bromeliaceae,Dyckia brevifolia Baker,DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/6050
605016,Moraceae,"Sorocea longipedicellata A.F.P.Machado, M.D.M.Vianna & Romaniuc",CR,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/605016
605021,Myrtaceae,Psidium rotundidiscum Proença & Tuler,EN,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/605021
604985,Poaceae,Oedochloa grandifolia (Döll) C.Silva & R.P.Oliveira,LC,2022,Não,https://dados.cncflora.jbrj.gov.br/ficha/604985
605022,Myrtaceae,Psidium grazielae Tuler & M. C. Souza,EN,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/605022
605023,Myrtaceae,Psidium gaudichaudianum Proença & Faria,DD,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/605023
605035,Myrtaceae,Eugenia binata Mazine & Sobral,CR,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/605035
605034,Convolvulaceae,Bonamia krapovickasii A.Moreira & Sim.-Bianch.,LC,2024,Não,https://dados.cncflora.jbrj.gov.br/ficha/605034
605037,Myrtaceae,Eugenia pithecocephala Sobral & Mazine,CR,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/605037
605038,Myrtaceae,Eugenia sulcatifolia L.D. Meireles & Mazine,EN,2021,Não,https://dados.cncflora.jbrj.gov.br/ficha/605038
605053,Celastraceae,Monteverdia ilicifolia (Mart. ex Reissek) Biral,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/605053
605060,Chrysobalanaceae,Acioa longipendula (Pilg.) Sothers & Prance,LC,2018,Não,https://dados.cncflora.jbrj.gov.br/ficha/605060
605062,Burseraceae,Protium tonyanum Daly,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/605062
605064,Simaroubaceae,Homalolepis pumila Devecchi & Pirani,VU,2016,Não,https://dados.cncflora.jbrj.gov.br/ficha/605064
605065,Simaroubaceae,Homalolepis planaltina Devecchi & Pirani,CR,2017,Não,https://dados.cncflora.jbrj.gov.br/ficha/605065
605086,Celastraceae,Monteverdia quadrangulata (Schrad.) Biral,LC,2019,Não,https://dados.cncflora.jbrj.gov.br/ficha/605086
605069,Celastraceae,Monteverdia radlkoferiana (Loes.) Biral,DD,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/605069
605098,Sapotaceae,Pouteria citriodora Alves-Araújo,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/605098
605100,Celastraceae,Monteverdia laevis (Reissek) Biral,DD,2022,Não,https://dados.cncflora.jbrj.gov.br/ficha/605100
605087,Celastraceae,Monteverdia patens (Reissek) Biral,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/605087
605103,Celastraceae,Monteverdia opaca (Reissek) Biral,NT,2021,Sim,https://dados.cncflora.jbrj.gov.br/ficha/605103
605105,Burseraceae,Protium atlanticum (Daly) Byng & Christenh.,LC,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/605105
605114,Celastraceae,Monteverdia longifolia (Reissek ex Loes.) Biral,VU,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/605114
605125,Lauraceae,Aiouea montana (Sw.) R.Rohde,LC,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/605125
605130,Fabaceae,"Mimosa osmarii L. Jordão, M.P. Morim, Baumgratz & Marc. F. Simon",VU,2016,Não,https://dados.cncflora.jbrj.gov.br/ficha/605130
605145,Rutaceae,Conchocarpus coeruleus (A.St.-Hil.)Bruniera & Groppo,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/605145
605153,Burseraceae,Protium breviacuminatum (Swart) Byng & Christenh.,EN,2020,Não,https://dados.cncflora.jbrj.gov.br/ficha/605153
605154,Burseraceae,Protium catuaba (Soares da Cunha) Daly & P.Fine,VU,2021,Não,https://dados.cncflora.jbrj.gov.br/ficha/605154
605155,Burseraceae,Protium occhionii Rizzini,EN,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/605155
6052,Bromeliaceae,Dyckia choristaminea Mez,DD,2012,Não,https://dados.cncflora.jbrj.gov.br/ficha/6052
